# qstring	previous	current	probability
BZ01 ]O	選區	裡	-1.600153
C: Ibrq	刪	這個	-1.600153
c[ ]O:i	廠	裡面	-1.600153
c=f5 F0	應該	依	-1.600153
Cb 3>=f	各	公會	-1.600153
CE^: _d\e	臺灣	在內	-1.600153
CE^: ~l	臺灣	用	-1.600153
CE^: 0_	台灣	世	-1.600153
CE^: IbaO~I	臺灣	這幾年	-1.600153
CE^: IJ	臺灣	還	-1.600153
CE^: NXg:	臺灣	有關	-1.600153
CE^: WB|J	臺灣	國人	-1.600153
CE^: x71g	臺灣	高教	-1.600153
CE^: X7sI	臺灣	雖然	-1.600153
CE2P CE	臺語	臺	-1.600153
CEU< }8	臺商	都	-1.600153
Cf5J CMR@	稅前	盈餘	-1.600153
cfZO0_ NO	到底是	指	-1.600153
Ci}^ 2@	建置	及	-1.600153
Ci}^ I<9>	建置	當中	-1.600153
CRUO p?K_	所以	實務	-1.600153
cYcf EfK0	減到	最低	-1.600153
D; 3>0_	跟	公視	-1.600153
D; 9KLj	跟	鄰近	-1.600153
D; p?K_	跟	實務	-1.600153
ec g5PO	屆	開始	-1.600153
Ek?1 =1N7	讓它	發揮	-1.600153
ElL; _`	更深	化	-1.600153
F: phCi	參	案件	-1.600153
F0 B_G5	依	契約	-1.600153
F0rq ml	一個	洞	-1.600153
F0rq p?K_	一個	實務	-1.600153
F0Wk EE	一項	來	-1.600153
g5PO 0_~l	開始	適用	-1.600153
h< }?4W	鄉	離島	-1.600153
HE=f _dpa	還會	再做	-1.600153
I: FM~I	編	明年	-1.600153
I: IbVO	編	這筆	-1.600153
Ib _dfan_	這	在過去	-1.600153
Ibrq 2@m_	這個	級距	-1.600153
IFNX 3;L_	沒有	宣布	-1.600153
IMNO n?K_	停止	職務	-1.600153
J;7f CE	針對	台	-1.600153
J;7f FM	針對	明	-1.600153
kG }8NX	條	都有	-1.600153
kG c=f5	條	應該	-1.600153
kGGK c=f5	條文	應該	-1.600153
kGGK HE0_	條文	還是	-1.600153
kGGK yS0_	條文	也是	-1.600153
kK a_bi	循	預算	-1.600153
kKIJ h<	循環	箱	-1.600153
Kl zOvYR0g:	政	主管機關	-1.600153
KPA1 x8E0	瑪拉	歐斯	-1.600153
L_2P cY	不予	減	-1.600153
L_NO J;7f	不只	針對	-1.600153
L]|JBX \_	總人口	數	-1.600153
L7 Kl}^	歸	政治	-1.600153
LP}^ [O=_	法制	體例	-1.600153
LP}^ 3;4W	法治	宣導	-1.600153
LPi_ 0i	法律	戰	-1.600153
MW6T ha	瞭解	或	-1.600153
MW6T N@6C	瞭解	如何	-1.600153
N_5J Wk	目前	像	-1.600153
n? >J=M	質	完成	-1.600153
n?kK :<UO	質詢	均以	-1.600153
N@6C Db@@	如何	克服	-1.600153
NONX cY	只有	減	-1.600153
nq =@0_	得	不是	-1.600153
nq Efs2	得	最多	-1.600153
nq N@SO	得	如此	-1.600153
NX 0MWB	友	盟國	-1.600153
NX O_wY	有	附款	-1.600153
NX=_ |J0_	有力	人士	-1.600153
O_ n?QM	副	執行	-1.600153
OPaO ph	哪幾	案	-1.600153
oT[3 2f	買車	位	-1.600153
P_fa Ibrq	渡過	這個	-1.600153
p5 TOPL	災	死亡	-1.600153
p7ga xU	包括	美	-1.600153
pal0 h<g:	作出	相關	-1.600153
ph n?QM	案	執行	-1.600153
Q;2f 3>tO	因為	公股	-1.600153
Qd [Oa_	代	體育	-1.600153
Qd IXdf	戴	手套	-1.600153
QdDk BXmf	戴上	口罩	-1.600153
Qdl0 n_	貸出	去	-1.600153
QdR@ n?QM	怠於	執行	-1.600153
QE4M 0_~l	才能	適用	-1.600153
R; 3>Yc01	濱	工業區	-1.600153
R0O1 LP	羈押	法	-1.600153
rF <ir\	微	電影	-1.600153
rF =1wI	薇	發言	-1.600153
rG xdC0	僑	外資	-1.600153
s2:12: xU	多巴胺	美	-1.600153
s2@W Qk	多少	輛	-1.600153
sIIF BL	燃煤	量	-1.600153
Sl=@0_ NO	並不是	指	-1.600153
SW8: U<	小攤	商	-1.600153
tf I:_d	要	編在	-1.600153
tfnH QMKlci	要由	行政院	-1.600153
TJZ_4KO@ 2_}^	原住民族	自治	-1.600153
u? 3>=f	移	工會	-1.600153
U3A_ 4W	科技	島	-1.600153
uh0__d p?K_	但是在	實務	-1.600153
UOo= 78	已經	標	-1.600153
UZ@W \_	很少	數	-1.600153
UZs2 u?	很多	移	-1.600153
WB=1]V A0	國發會	施	-1.600153
wIKl =k5_	嚴正	抗議	-1.600153
Wk {_WB	像	法國	-1.600153
wK}^ 1ga_	防制	教育	-1.600153
wK}^ 3>pa	防制	工作	-1.600153
wTS_ g<	海陸	腔	-1.600153
x7a\ cYx@	高等	檢察	-1.600153
xU =f2@	美	惠及	-1.600153
xU o=afg:C_	美	經貿關係	-1.600153
Yc C0];	業	資金	-1.600153
yfx@ nq	調查	得	-1.600153
yS B@eYl0	也	凸顯出	-1.600153
yS Kl0_	也	正是	-1.600153
ZG T0@@	毫	西弗	-1.600153
zO4@ 3;L_	主席	宣布	-1.600153
_; A_QM	新	劑型	-1.60937
_` 7fNb	化	對策	-1.60937
_d03 FMMW	再說	明了	-1.60937
_dDk ]OMdkO	在上	禮拜五	-1.60937
_M|J ac4@	同仁	列席	-1.60937
:h {?^=	就	提升	-1.60937
:h];C: 6CG5	舊金山	和約	-1.60937
?1 }8IFNX	它	都沒有	-1.60937
?1 }g0_	它	又是	-1.60937
?1 ^HC0	它	投資	-1.60937
?1 Cdp?NX	它	確實有	-1.60937
?1 dRL_dRUO	它	可不可以	-1.60937
?1 L_dRUO	它	不可以	-1.60937
?1 L`:i	它	下面	-1.60937
?1 L`J`	它	下架	-1.60937
?1 NO4M	它	只能	-1.60937
?1 p?A_	它	實際	-1.60937
?10_ @@6C	它是	符合	-1.60937
?10_ IP	它是	把	-1.60937
?10_ phmf	它是	按照	-1.60937
]e p7R0	類	包機	-1.60937
]O @bKD	裡	特別	-1.60937
]O NXg:	裡	有關	-1.60937
]ZcpIk {?^=	怎麼樣	提升	-1.60937
{?^= 2@	提升	及	-1.60937
{?^= s2@W	提升	多少	-1.60937
{h2f WB[1	捍衛	國家	-1.60937
}80_ :h	都是	舊	-1.60937
}8NX u?i_	都有	疑慮	-1.60937
}Q_d iML;	我再	重申	-1.60937
}Q\y =@_d	我們	不在	-1.60937
}Q=@0_ NO	我不是	指	-1.60937
}Qi= nq	我聽	得	-1.60937
\_5E 0_	數學	式	-1.60937
`=Wl kGGK	增訂	條文	-1.60937
`l58AW ph	性騷擾	案	-1.60937
`MYc |_Ei	農業	大縣	-1.60937
^=A_ wI:h	生技	研究	-1.60937
<:V_ u?	看護	移	-1.60937
<ic[ tf	電廠	要	-1.60937
=@ rFEi	不	違憲	-1.60937
=@tf _d[1	不要	再加	-1.60937
=1wI A_S_	發言	紀錄	-1.60937
|_[1 A0	大家	施	-1.60937
|J _dzh	人	在看	-1.60937
|J0_ o=Ye	人事	經費	-1.60937
|O dRUO	數	可以	-1.60937
|O LjQM	署	進行	-1.60937
~l wK\0	用	房屋	-1.60937
~O?0 QMRd	組織	型態	-1.60937
0_~l KloO	適用	政府	-1.60937
0_i= GK_`	視聽	文化	-1.60937
0] 3>tO	請	公股	-1.60937
0]Vj |J0_	請問	人事	-1.60937
0\S_ _`	網路	化	-1.60937
0>0> L_4M	統統	不能	-1.60937
0i O_wY	暫	付款	-1.60937
0Jml g:C_	連動	關係	-1.60937
0W 7:2f	保	單位	-1.60937
0W 7fWk	保	對象	-1.60937
0W h<g:	保	相關	-1.60937
1U 3>E0	彩	公司	-1.60937
1U kG=_	彩	條例	-1.60937
2_Ye A0	自費	施	-1.60937
2@ LP}^	及	法治	-1.60937
2f Q;`l	偽	陰性	-1.60937
2P 1ga_	語	教育	-1.60937
3@=M 2P	期程	與	-1.60937
3>L_ `lFM	公布	姓名	-1.60937
4_~I 3@	四年	期	-1.60937
4L[d K_	償債	務	-1.60937
5_ :WL_:W	議	好不好	-1.60937
5J ~l_d	錢	用在	-1.60937
5JA: E0	前瞻	司	-1.60937
6d}i 3>L_	月份	公布	-1.60937
7fR@ _M|J	對於	同仁	-1.60937
7fR@ {?^=	對於	提升	-1.60937
7fR@ 5_GK	對於	藝文	-1.60937
a_ @@K_	育	服務	-1.60937
A_ O_zORV	季	副主委	-1.60937
aJ=_ 2@	權利	及	-1.60937
aJ=_ a0__	全力	督促	-1.60937
aj6C 0i	混合	戰	-1.60937
AM2@ _`	層級	化	-1.60937
B_`f ZX	氣泡	酒	-1.60937
B8~U cYyf	交給	檢調	-1.60937
c[ L@5_	廠	除役	-1.60937
c=f5 Wk	應該	像	-1.60937
C0 M9O_	資	修復	-1.60937
C2 L`EE	撥	下來	-1.60937
CE^: :_F0rq	臺灣	第一個	-1.60937
CE^: >Pqh	臺灣	舉辦	-1.60937
CE^: 3>E0	臺灣	公司	-1.60937
CE^: 5E4@	臺灣	學習	-1.60937
CE^: 7WmT`l	臺灣	老百姓	-1.60937
CE^: 9>SWB_Yc	臺灣	中小企業	-1.60937
CE^: c=f50_	臺灣	應該是	-1.60937
CE^: ea:_	臺灣	落地	-1.60937
CE^: IbH]	臺灣	這種	-1.60937
CE^: IX2P	臺灣	手語	-1.60937
CE^: yStf	臺灣	也要	-1.60937
CE^:|J }8	臺灣人	都	-1.60937
CEU< ha	臺商	或	-1.60937
CEvU D;	臺北	跟	-1.60937
Cf ?0rg	稅	之後	-1.60937
cf <jrF	倒	認為	-1.60937
Ci}^ h<g:	建置	相關	-1.60937
CRUO 6C	所以	核	-1.60937
cY5_ 0_	檢疫	是	-1.60937
D; 3@=M	跟	期程	-1.60937
D;KZ ?0cf	根本	之道	-1.60937
Db@@ Ibrq	克服	這個	-1.60937
El oa0_	更	弱勢	-1.60937
EM~=Ei 4L	屏東縣	長	-1.60937
EYRl F0rq	反映	一個	-1.60937
EYRl IbCi0_PM	反映	這件事情	-1.60937
f< >]0_b[	江	董事長	-1.60937
F0 0\=_	依	往例	-1.60937
F0A_ 0_	一劑	是	-1.60937
F0Wk ha	一項	或	-1.60937
F0Wk wltf	一項	重要	-1.60937
FM rg~I	明	後年	-1.60937
FMGK :<	明文	均	-1.60937
FMGK L7th	明文	規範	-1.60937
GL}^ 5_J`	強制	議價	-1.60937
ha 0_w[	或	是想	-1.60937
HE0_ NO	還是	指	-1.60937
I<sI Wk	當然	像	-1.60937
IJ^l ]O	環境	裡	-1.60937
IP?1 u?}l	把他	移送	-1.60937
IP?1 u?cf	把它	移到	-1.60937
IXb[ =f5_	首長	會議	-1.60937
J; lO:>	珍	補充	-1.60937
J;7f TJ	針對	原	-1.60937
J;p? EYRl	真實	反映	-1.60937
j64L wIKl	非常	嚴正	-1.60937
JF|f QM	肥料	行	-1.60937
K_ ok_;	務	創新	-1.60937
K0vh _`	低碳	化	-1.60937
kG 0_<X	條	是否	-1.60937
kGGK 2P	條文	與	-1.60937
Kl C0|f	政	資料	-1.60937
kM }Q\y=f	容	我們會	-1.60937
L_ 6_11	部	必須	-1.60937
L_ EEu[	部	來講	-1.60937
L_ WG0W^@	部	勞保局	-1.60937
L_}i =@_d	部分	不在	-1.60937
L;}i F:[1	身分	參加	-1.60937
L;0] u?	申請	移	-1.60937
l@ =@cf	罰	不到	-1.60937
Lj dR4M_d	儘	可能在	-1.60937
LPK_ E0	法務	司	-1.60937
MW6T 0_=@0_	瞭解	是不是	-1.60937
N_ :h0_	目	就是	-1.60937
n?K_ 0_	職務	是	-1.60937
N@7R _d[1	如果	再加	-1.60937
Nbg; u?	測溫	儀	-1.60937
nH<i E0	郵電	司	-1.60937
nHK_ 0_	郵務	士	-1.60937
nq =@0_UZ	得	不是很	-1.60937
nq ElNX	得	更有	-1.60937
nq L_O@	得	不足	-1.60937
nq pg=@pg	得	夠不夠	-1.60937
nq UZcY7:	得	很簡單	-1.60937
NXn_ MdW[	有去	拜訪	-1.60937
NXPM C0	有情	資	-1.60937
o=Lj paLP	精進	作法	-1.60937
O1 F0rq	押	一個	-1.60937
OPaO kG	哪幾	條	-1.60937
p?\_ 0_	時數	是	-1.60937
p?0i _`	實戰	化	-1.60937
p1cf OP]O	花到	哪裡	-1.60937
p7ga 9>nH	包括	中油	-1.60937
ph =Mo_	案	程序	-1.60937
ph Ei_d	案	現在	-1.60937
ph Kb2@	案	涉及	-1.60937
ph rF=_	案	為例	-1.60937
ph VO1g	案	比較	-1.60937
POUl 6_m@	使命	必達	-1.60937
Q;2f cYyf	因為	檢調	-1.60937
Q;2f?1 Ibrq	因為它	這個	-1.60937
QdFW UO	代表	已	-1.60937
QEK_ 4L	財務	長	-1.60937
QETJ EE	財源	來	-1.60937
QM 9>T:	行	中間	-1.60937
QM uT=M	行	改成	-1.60937
QM0_ =Mo_	刑事	程序	-1.60937
QMPO 3@	行使	其	-1.60937
QY^= u?i_	產生	疑慮	-1.60937
R0 l0EE	稽	出來	-1.60937
s2TJ Lj~l	多元	進用	-1.60937
Sl mlVD	併	凍結	-1.60937
T: n?QM	監	執行	-1.60937
T:0_ 8iV=	監事	變更	-1.60937
tf Slcf	要	併到	-1.60937
U: l0EE	簽	出來	-1.60937
u?i_ D;	疑慮	跟	-1.60937
u?i_ Wo	疑慮	啊	-1.60937
u?L_ tf	一步	要	-1.60937
U< aj6C	商	混合	-1.60937
UO n?QM	已	執行	-1.60937
UOo= {?^=	已經	提升	-1.60937
UOo= C:	已經	刪	-1.60937
UOo= cYqq	已經	減了	-1.60937
UOo= DkEi	已經	上線	-1.60937
UOo= L@5_	已經	除役	-1.60937
UOo= ml	已經	凍	-1.60937
UOo= u?cf	已經	移到	-1.60937
UZs2|J EYRl	很多人	反映	-1.60937
vU0_ 4L	北市	長	-1.60937
WB=1]V 3>L_	國發會	公布	-1.60937
wI4L 5_3@	延長	役期	-1.60937
Wk ]K9K	像	雲林	-1.60937
Wk hI^H	像	南投	-1.60937
wK}^ 2@	防制	及	-1.60937
wK}^ qaA0	防制	措施	-1.60937
WlWl 2_}^	訂定	自治	-1.60937
x@ cVFW	查	水表	-1.60937
xUF0rq kGGK	每一個	條文	-1.60937
y< <ic[	光	電廠	-1.60937
Yc a\a\	業	等等	-1.60937
yS =@8i	也	不便	-1.60937
yS0_ cY	也是	減	-1.60937
ySNX cY	也有	減	-1.60937
zh?1 NXIFNX	看它	有沒有	-1.60937
ZXJ` phCi	酒駕	案件	-1.60937
ZXJ` wK}^	酒駕	防制	-1.60937
_;^= C]m_	心生	恐懼	-1.618963
_;0_ 0iR0	新式	戰機	-1.618963
_` {?^=	化	提升	-1.618963
_dD; xUWB	在跟	美國	-1.618963
_dfan_ q[~I	在過去	兩年	-1.618963
_M|J ~U	同仁	給	-1.618963
_M|J UZ	同仁	很	-1.618963
:h aJ=_	就	全力	-1.618963
:h u?cf	就	移到	-1.618963
:h=f {?^=	就會	提升	-1.618963
:h0_ tfnH	就是	要由	-1.618963
:hL` CE	就下	臺	-1.618963
:hph QMKlci	就按	行政院	-1.618963
:L 3>E0	揚	公司	-1.618963
?0 0_~l	之	適用	-1.618963
?1 3@p?NX	它	其實有	-1.618963
?1 HEIF	它	還沒	-1.618963
?1 KZL;:h0_	它	本身就是	-1.618963
?1 UOrg	它	以後	-1.618963
?1 yS_d	它	也在	-1.618963
?1\y 3;L_	他們	宣布	-1.618963
?10_ QMKl	它是	行政	-1.618963
?P0C Ci	取得	建	-1.618963
[3Qk \_	車輛	數	-1.618963
]; O_cib[	津	副院長	-1.618963
]O SlIFNX	裡	並沒有	-1.618963
{?^= ?0rg	提升	之後	-1.618963
{?^= @@K_	提升	服務	-1.618963
{?^= 3>ql	提升	公共	-1.618963
{?^= DkEE	提升	上來	-1.618963
{?^= H<ph	提升	方案	-1.618963
{?^= WB|J	提升	國人	-1.618963
}8 3;L_	都	宣布	-1.618963
}8IFNX Wk	都沒有	像	-1.618963
\0SY Vj{?	污染	問題	-1.618963
\ekM 0_K_	內容	事務	-1.618963
`M:_ \0SY	農地	污染	-1.618963
`MYc u?	農業	移	-1.618963
^=A_ F0mG	生技	醫療	-1.618963
=@ IXLP	不	守法	-1.618963
=1^= \_	發生	數	-1.618963
=f_d 5W^j	會再	討論	-1.618963
=fu[ nq	會講	得	-1.618963
|_9K c[	大林	廠	-1.618963
|J0_ a_bi	人事	預算	-1.618963
|O ?0cf	署	知道	-1.618963
|O 6_11	署	必須	-1.618963
|O a_bi	署	預算	-1.618963
|O c=f5	數	應該	-1.618963
|O cY@W	數	減少	-1.618963
~_rq 78	那個	標	-1.618963
0_ 6CG5	式	合約	-1.618963
0_ k\rq	視	整個	-1.618963
0_=@0_ 0_~l	是不是	適用	-1.618963
0_w[ Ek	是想	讓	-1.618963
0] zJ^l	請	陳靜	-1.618963
0]_d {?3>	請再	提供	-1.618963
0]Vj _dpa	請問	在座	-1.618963
0\ A__`	網	計畫	-1.618963
0= L]o=]O	莊	總經理	-1.618963
0i~l |J	占用	人	-1.618963
0Wa_ =_~l	保育	利用	-1.618963
1g~7 TJ	教召	員	-1.618963
1U =1QM	彩	發行	-1.618963
1U NO78	採	指標	-1.618963
2@ 3@=M	及	期程	-1.618963
2f ]O:i	位	裡面	-1.618963
2f UOo=	位	已經	-1.618963
3@ sInH	期	燃油	-1.618963
3@0_ iR	其事	者	-1.618963
3>2: Vj{?	工安	問題	-1.618963
3>g: 0_	公關	室	-1.618963
4L ?0cf	長	知道	-1.618963
4Mpg JbZO	能夠	澈底	-1.618963
5_ lOZ_	議	補助	-1.618963
5_x4 _M|J	一些	同仁	-1.618963
5J c=f5	錢	應該	-1.618963
5J NXIFNX	錢	有沒有	-1.618963
7:k0 =k[O	單株	抗體	-1.618963
9>nH UOo=	中油	已經	-1.618963
A_ |Y<j	技	轉任	-1.618963
A_ AR}g	劑	左右	-1.618963
A_S_ a\a\	紀錄	等等	-1.618963
A_S_ D;	紀錄	跟	-1.618963
aBN: 3;L_	昨天	宣布	-1.618963
aJ=_ Zo	權利	嗎	-1.618963
aJ0_ `l58AW	權勢	性騷擾	-1.618963
B85_ ph	交易	案	-1.618963
c=f5 0_p?	應該	適時	-1.618963
C0 _fgf	茲	報告	-1.618963
C0 gcog	資	洩漏	-1.618963
C02: 2@	資安	即	-1.618963
C2 faEE	撥	過來	-1.618963
Cb2_ C:L@	個字	刪除	-1.618963
CE^: {?3>	臺灣	提供	-1.618963
CE^: 1ga_	臺灣	教育	-1.618963
CE^: 4ML_4M	臺灣	能不能	-1.618963
CE^: 9>PA4KWB	臺灣	中華民國	-1.618963
CE^: acrF	臺灣	列為	-1.618963
CE^: BZ>P	臺灣	選舉	-1.618963
CE^: Ib3_	臺灣	這次	-1.618963
CE^: Kb	臺灣	設	-1.618963
CE^: KlNb	臺灣	政策	-1.618963
CE^: NXIbk@s2	臺灣	有這麼多	-1.618963
CE^: UOo=0_	臺灣	已經是	-1.618963
CE^: ySdRUO	臺灣	也可以	-1.618963
CEvU {h	臺北	和	-1.618963
Cf :h0_	稅	就是	-1.618963
cf Em[Z	到	二審	-1.618963
Cf R0KZDk	稅	基本上	-1.618963
Ci}^ C_?]	建置	系統	-1.618963
Ci}^ ph	建置	案	-1.618963
Ci}^ Ye~l	建置	費用	-1.618963
Ci\_ D;	件數	跟	-1.618963
CRUO ?1	所以	她	-1.618963
cY 7:2f	檢	單位	-1.618963
cYNb BL4M	檢測	量能	-1.618963
cYyf |JTJ	檢調	人員	-1.618963
cYyf NX	檢調	有	-1.618963
D; cYyf	跟	檢調	-1.618963
Db =@cf	課	不到	-1.618963
dRUO 3@	可以	騎	-1.618963
dRUO j6	可以	飛	-1.618963
dRUO Lj	可以	進	-1.618963
E0 dRUO	司	可以	-1.618963
EE QEl@	來	裁罰	-1.618963
EfLj 3>L_	最近	公布	-1.618963
Ek F0V_	讓	醫護	-1.618963
Ek?1 El[1	讓它	更加	-1.618963
Ek?1 ElNX	讓它	更有	-1.618963
El[1 {?^=	更加	提升	-1.618963
El[1 89wI	更加	周延	-1.618963
f< O_[_b[	江	副處長	-1.618963
F0 5JWk	依	前項	-1.618963
F00_ |J=_	醫事	人力	-1.618963
F0rq n?K_	一個	職務	-1.618963
F0Wk Ci5_	一項	建議	-1.618963
F0Wk IFNX	一項	沒有	-1.618963
FM acl0EE	明	列出來	-1.618963
g:Cf cY	關稅	減	-1.618963
gI`l _`	彈性	化	-1.618963
ha p?K_	或	實務	-1.618963
hHqa QETJ	籌措	財源	-1.618963
hIkM [1	南榮	家	-1.618963
I: o=Ye	編	經費	-1.618963
Ib B@eY	這	凸顯	-1.618963
Ib3_ FM	這次	明	-1.618963
IbH] PM0_	這種	情事	-1.618963
Ibrq 0_Ei	這個	釋憲	-1.618963
Ibx4 F00_	這些	醫事	-1.618963
Ibx4 L_p?	這些	不實	-1.618963
IF O_E0Zl	梅	副司令	-1.618963
IFNX =@_d	沒有	不在	-1.618963
IP?1 I<=M	把他	當成	-1.618963
j64L nq	非常	得	-1.618963
j6uh a\a\	飛彈	等等	-1.618963
j6uh kKwKCi	飛彈	巡防艦	-1.618963
k\rq rgVe	整個	後備	-1.618963
Kb01 _;	社區	心	-1.618963
kG FMWl	條	明定	-1.618963
kGGK CR	條文	所	-1.618963
kGGK IbIk	條文	這樣	-1.618963
kGGK KbA_	條文	設計	-1.618963
kGGK UOo=NX	條文	已經有	-1.618963
kK =Mo_	循	程序	-1.618963
kK Ibrq	循	這個	-1.618963
KP A_\_	碼	技術	-1.618963
L_ }80_	部	都是	-1.618963
L_ <jrF	部	認為	-1.618963
L_ EEpa	部	來做	-1.618963
L_ XDkG	部	協調	-1.618963
L_7f ]O	部隊	裡	-1.618963
L;}i ?0	身分	之	-1.618963
L;}i KlFM	身分	證明	-1.618963
L]?]oO O_	總統府	副	-1.618963
L@ =@_d	除	不在	-1.618963
l@ s2@W	罰	多少	-1.618963
L7Wl ]O	規定	裡	-1.618963
LPL7 ]O	法規	裡	-1.618963
lZ cYtf	謹	簡要	-1.618963
m_ h<g:	具	相關	-1.618963
M<QE UO	剛才	已	-1.618963
MW6T Cb	瞭解	各	-1.618963
n_ Kl0_	去	正視	-1.618963
n_:h :Wqq	去就	好了	-1.618963
n?=A0_ 5_TJ	直轄市	議員	-1.618963
n?v4 3;L_	直接	宣布	-1.618963
n?vH 78	直流	標	-1.618963
N@7R 3>	如果	公	-1.618963
N@7R TJ	如果	原	-1.618963
NO Ibrq	指	這個	-1.618963
nq =@0_UZ:W	得	不是很好	-1.618963
nq 2:_;	得	安心	-1.618963
nq CiN<	得	健康	-1.618963
nq ElrF	得	更為	-1.618963
nq Rdsh	得	太慢	-1.618963
nq UZI1	得	很差	-1.618963
NX B@=_	有	圖利	-1.618963
NX Wlqq	有	訂了	-1.618963
o?o_ _dD;	持續	在跟	-1.618963
p?K_ :iDk	實務	面上	-1.618963
p=Kl iR	輕症	者	-1.618963
paLP 3@p?	作法	其實	-1.618963
ph :hV:	案	就先	-1.618963
ph 4Mpg	案	能夠	-1.618963
ph EE03	案	來說	-1.618963
ph m0:i_fgf	案	書面報告	-1.618963
PY0_ vY	展示	館	-1.618963
Q;2f N:rg	因為	天候	-1.618963
Q;2f?1 11tf	因為它	需要	-1.618963
Q;2f?1 HEIFNX	因為它	還沒有	-1.618963
Q;2f?1 yS0_	因為它	也是	-1.618963
Q;Rl {?^=	因應	提升	-1.618963
QETJ hHqa	財源	籌措	-1.618963
qhLP EYRl	辦法	反映	-1.618963
QM n:Ei	行	穿線	-1.618963
QM0_ Dk	刑事	上	-1.618963
QM0_ L_}i	刑事	部分	-1.618963
QMKlci 3>L_	行政院	公布	-1.618963
s25_ xU];	多億	美金	-1.618963
sIrg _d[1	然後	再加	-1.618963
T0_k TJ	希望	原	-1.618963
T0H: |JBX	吸菸	人口	-1.618963
tf 3;0_	要	宣示	-1.618963
TJ Ci5_	爰	建議	-1.618963
TJ~\ _M|J	員警	同仁	-1.618963
u?i_ p?	疑慮	時	-1.618963
uh?1 :h0_	但它	就是	-1.618963
UZNX _;	很有	心	-1.618963
v4H] q[A_	接種	兩劑	-1.618963
VDKb aJ	結社	權	-1.618963
vf BbOb	漂	垃圾	-1.618963
vh C_\_	碳	係數	-1.618963
vY]O nq	管理	得	-1.618963
w2CEFM >]0_b[	郭台銘	董事長	-1.618963
WB\eLP _`	國內法	化	-1.618963
wI:h BL4M	研究	量能	-1.618963
Wk }Q:h	像	我就	-1.618963
Wk @l}?	像	鳳梨	-1.618963
WlV_ \_	訂戶	數	-1.618963
xgUl LPg:	受命	法官	-1.618963
y<<i ph	光電	案	-1.618963
Yc jKm_	業	群聚	-1.618963
Ye \0cV	廢	污水	-1.618963
yS}8 _dzh	也都	在看	-1.618963
_;]O }8UZ	心裡	都很	-1.628964
_` L_}i	化	部分	-1.628964
_d[1 DkNX	再加	上有	-1.628964
_dD; xUH<	在跟	美方	-1.628964
_dpa NX	在座	有	-1.628964
_dpa VO1g	再做	比較	-1.628964
_M|J yS0_	同仁	也是	-1.628964
_MF0 ml	同一	棟	-1.628964
:h NO0_	就	指示	-1.628964
:h V:mf	就	先照	-1.628964
:h0_ 9>nH	就是	中油	-1.628964
:h1g 3_b[	就教	次長	-1.628964
:hdRUO 3>L_	就可以	公布	-1.628964
:hdRUO F0	就可以	依	-1.628964
?0 TQNZ	脂	抹粉	-1.628964
?1 Ef|_	它	最大	-1.628964
?1 HE=f	它	還會	-1.628964
?1 I<sINX	它	當然有	-1.628964
?1 IFNX	她	沒有	-1.628964
?1 U:Kbcf	它	牽涉到	-1.628964
?1 UZwltf	它	很重要	-1.628964
?1\y NX	它們	有	-1.628964
[1 ~K4>3>E0	家	航空公司	-1.628964
[1Z_ 5_Ci	加註	意見	-1.628964
]V p?m_	悔	實據	-1.628964
{?^= 0i=_	提升	戰力	-1.628964
{?l0 wIKl	提出	嚴正	-1.628964
{h |J0_	和	人事	-1.628964
{h wK\0	和	房屋	-1.628964
}8 I<pa	都	當作	-1.628964
}8UO =1wI	都已	發言	-1.628964
}FO_ 03	回復	說	-1.628964
}Q 3;L_	我	宣布	-1.628964
}Q_d iM_;	我再	重新	-1.628964
}Q_d Mdt2	我再	拜託	-1.628964
}Q\y {h2f	我們	捍衛	-1.628964
}Q\y 0i	我們	暫	-1.628964
}Q\y E0	我們	司	-1.628964
}Q\y F0ph	我們	一案	-1.628964
}Q\y Lj	我們	盡	-1.628964
}Q\y Yc	我們	業	-1.628964
@bm0 0_nH	特殊	事由	-1.628964
\eL_ _M|J	內部	同仁	-1.628964
`l TJ>C	性	原則	-1.628964
<@LP 8i0_	無法	辨識	-1.628964
=_~l n?K_	利用	職務	-1.628964
=@0_ _dD;	不是	在跟	-1.628964
=@tf_d Wk	不要再	像	-1.628964
=1wI CE	發言	台	-1.628964
=fcf 2f	會到	位	-1.628964
=MIY U<	承攬	商	-1.628964
>] T:0_=f	董	監事會	-1.628964
|_S_ }^	大陸	製	-1.628964
|JTJ A0	人員	施	-1.628964
|O ]O:i	數	裡面	-1.628964
|O }80_	數	都是	-1.628964
|O L_O@	數	不足	-1.628964
|O x7m@	數	高達	-1.628964
|OR@ oa0_	屬於	弱勢	-1.628964
~_aO kG	那幾	條	-1.628964
0_ :h0_	事	就是	-1.628964
0_ @@K_	式	服務	-1.628964
0_ 8_8_	是	秘密	-1.628964
0_ F00_	是	醫事	-1.628964
0_ F0V_	是	醫護	-1.628964
0_ L_@@	是	不符	-1.628964
0_ p?K_	是	實務	-1.628964
0_ parF	是	做為	-1.628964
0_ ZXJ`	是	酒駕	-1.628964
0__d p?K_	是在	實務	-1.628964
0_=@0_ cY	是不是	減	-1.628964
0_~l 3@?1	適用	其他	-1.628964
0_A_ 0_	試劑	是	-1.628964
0>0> ~U	統統	給	-1.628964
0i G:=M	占	三成	-1.628964
